expense_id,transaction_id,user_id,vendor_id,amount,currency,category,subcategory,description,business_purpose,expense_date,status,billable,project_id,tax_amount,tax_rate,created_at,submitted_at,approved_at
890795b4-e8e4-4e3b-9754-61b7fac3b0e7,efa9130b-d98d-44b5-ad25-d070a50ebfdd,07a67f11-7928-41dc-912f-0f0ddc3c9a6c,0cb0340b-6bbc-4fc0-b62e-c74c36d89425,9194.35,EUR,training,towards,advantages,innovation,2004-01-22,approved,True,0a41c366-8414-4cfd-96ae-d5b95eb7dcde,153.14,0.1341,2025-02-19 07:54:43.268209,2025-04-12 16:07:34.852462,2025-12-26 03:29:24.278132
498858ad-91b6-40ad-a31c-2bd4389e20a0,221550db-a523-4fd9-9537-35be58e5bff7,aacc0055-5058-4b86-888b-766f668f99b9,9a7334e7-17b3-45b6-94c1-dc037c60aaa4,3601.99,USD,meals,cleaning,clearance,secrets,2015-02-21,draft,False,236742d1-c71c-465f-b164-121b70ab59f9,144.41,0.1593,2025-10-26 22:40:57.307129,2025-01-11 18:40:51.833277,2025-05-24 19:32:41.514118
b3ae9e39-de04-4519-a96a-fe25694775e8,27fb19c6-c8ec-4159-a192-3fa959eb7508,665cca3c-a657-483f-9829-084903847c48,e7ecb48d-acac-404b-941e-9981e5727f36,1744.36,EUR,other,eight,systems,asia,2006-06-21,submitted,False,21ddb8f7-1e3e-4517-947b-4da6bfe60a9b,967.37,0.2498,2025-06-06 04:43:14.192652,2025-05-05 11:12:56.176139,2025-03-21 05:59:15.961844
64d12923-6862-4361-8d09-82c703484c94,e38f204d-e1ed-4331-b1f4-9e6d30c7ea12,43189009-254a-4a49-bf3e-24be54977afc,8f6e8670-b9c0-495c-b00f-45e4e9bf5d28,8819.49,EUR,consulting,shoot,quebec,tour,2025-03-02,draft,True,caf20b6a-a01e-48f1-8525-05df81c9c47d,368.08,0.0052,2025-10-02 12:33:27.845358,2025-01-31 16:49:45.355855,2025-10-01 06:42:00.110685
2bf6a982-c061-4bd4-b3c0-abd6d481f4f3,8574531c-8610-48d2-a3c5-a792df9b5ca6,67ccec27-9c8c-46d5-a740-16dd8457dd1c,b355c183-48f0-45ab-9647-e9070051c0f9,8054.7,EUR,travel,direction,take,interior,2017-07-30,reimbursed,False,a68ae90c-d2ab-4bde-9c97-681163dc7383,143.98,0.115,2025-01-06 21:33:18.079654,2025-05-05 16:07:05.585479,2025-03-14 19:38:10.496715
337664e8-a85f-476a-aef2-47742d652a18,d1aa30b3-9cb8-4794-bbc0-d980f267678e,1daacee0-03f2-40ab-a010-2300505186e2,e3b5760e-2bfd-4150-928f-cef971018d8d,7107.15,CAD,consulting,roots,blogs,towards,2012-11-15,approved,False,d5d54e17-cd47-41d7-9879-0a4f227c527b,541.5,0.0567,2025-07-09 18:57:18.049168,2025-07-19 10:24:14.235376,2025-11-04 08:19:07.088735
4b7371d7-f26a-4e0a-a475-83203bbc55d9,1fa6a732-7956-47d0-9604-3bc2e137f171,f2242de8-a75f-4d34-ab1e-4428cca1f489,74d29d90-df30-452c-ada8-c4fcb7cca282,4022.91,CAD,other,pants,pre,except,2022-09-26,draft,True,148a740d-175f-483a-a826-5af5d5ec9037,840.14,0.0882,2025-07-12 19:15:01.729879,2025-06-06 23:58:58.749942,2025-04-17 09:41:16.250573
5ef8b0e4-cc92-4b1c-9b4a-dcbec1f1e2d4,ad61d0a2-1511-4727-85d5-7a15c5d343d8,4c646fb6-fd34-423e-97c7-748bd784c016,4538ec8c-f8cd-4251-bd89-92e4f8bff6c9,9418.87,USD,consulting,disability,boost,sauce,2016-10-30,rejected,True,3a483c9c-e7f4-47f4-9c4c-97e87ab0b2e0,421.14,0.1044,2025-04-23 06:16:49.907296,2025-05-28 02:55:25.791910,2025-07-10 11:02:50.867398
fc3305fe-baf4-4d4e-befb-71a6d12231ad,a34c29e1-1ccb-4543-b05e-f4fd1bf29a1a,1640896d-755b-4195-af9f-45d3cad2b044,30efa8fb-d6c8-4a5c-8c86-644fe84f565c,7334.76,CAD,meals,nice,stroke,treatments,2014-09-14,reimbursed,False,3c97c207-1fe9-4b83-81b3-72e033cf1b01,443.89,0.0971,2025-01-20 14:31:28.484132,2025-05-16 03:43:47.319853,2025-03-16 21:10:17.271578
d9c49c5e-73c8-46ba-bb17-888d98fef4b2,41017c1d-e614-4901-96c3-3060e17cdbbc,fb4562bf-8611-49b4-a0d6-4078ada91604,61e629e4-cf6a-49cc-8259-0934fa68998b,3636.24,EUR,other,appreciate,follow,manufactur,2018-02-03,rejected,False,fb02d9f9-9338-416e-9c8e-db5dbdec05a1,326.01,0.0997,2025-07-06 06:01:32.114537,2025-07-27 11:52:39.313957,2025-12-15 22:21:30.219600
97b6c24f-aa09-4ce5-9b01-9be9dea8cf44,9f494759-2a22-4394-8770-7a64ff738d2b,5ea38d4d-5782-4496-bc75-b347fa6b8c11,3c5a35cd-5396-4ce2-af5b-b5aa4fa12cbf,7233.35,EUR,training,maintain,trading,child,2019-11-12,draft,True,542131e2-37d6-43e8-badc-34590be45d93,205.92,0.0542,2025-01-27 18:41:53.141227,2025-01-25 10:07:16.865008,2025-12-15 02:27:55.765845
d4bd3657-7dd8-48c6-b7d7-f5b344fe190f,5b16c2db-48e2-405a-b3bd-b80db478da1d,6f3be410-0394-4ac0-af23-64a7ed9526d9,9192d8aa-fa0f-444f-8d95-790e4613d04a,1910.46,CAD,consulting,plug,ordinary,father,2023-02-28,rejected,False,4ed247a9-840e-4ab6-b1d1-91213add012a,194.6,0.2184,2025-03-30 09:38:55.716607,2025-07-20 01:30:53.063948,2025-03-09 21:10:43.287176
5bc6cc02-a4b8-475e-9967-2e6a307dc058,fb5848b4-c439-4d4e-8374-8a258f55c978,9939c801-ff2d-4c96-acf6-e9b6a2130c27,0925dea7-91f1-46da-bf46-b4006d869649,6593.6,USD,consulting,summit,atlanta,choice,2010-10-17,submitted,True,28913bc0-32c2-4ac0-93cd-510a6bf27a86,618.88,0.2251,2025-08-26 17:41:20.023598,2025-04-04 21:22:35.400507,2025-09-12 22:14:10.733977
a44c0a1f-1f98-4c3e-8138-70684a94398a,fbe231e9-ce63-4106-b41c-675565093ff6,3b944983-eeb4-4513-b02a-67d3543a443b,82939fef-e74c-44f4-9f34-11d556ee8aaa,5482.51,USD,other,newest,seminars,mp,2007-04-29,submitted,True,40774563-3a8a-430d-a8ef-aeb7635cbdbc,763.98,0.1021,2025-10-30 02:25:18.983988,2025-07-16 23:52:31.412736,2025-10-31 04:16:02.407163
0f10c7bb-41ac-47e0-9021-9b3ef0dacc2d,fa878409-ce68-4c83-a924-d18705ef1da9,cd3e4516-3678-4635-a385-91efdce9fdb8,19dc65a3-007a-4be3-a20b-0247e2522c8b,6440.36,USD,marketing,potter,getting,residents,2010-11-10,reimbursed,True,173521a5-3146-4276-91a6-0ee0a281808c,213.51,0.0353,2025-02-05 01:10:33.330210,2025-04-07 17:01:12.888639,2025-05-22 09:46:59.166413
619acfb3-ebe3-4c39-9f7f-fb85f7f9b642,214af039-bd0d-41a7-93e8-4bbb2d6ceae6,2aa9cb81-a3b1-4706-806e-3c4832013db7,44394c96-7cd8-4916-8230-a11e49a6b06e,1087.39,CAD,travel,duties,dictionary,leather,2010-05-26,approved,True,3a618075-76a2-4186-a170-17c7fcf1fd82,652.24,0.0751,2025-07-05 19:37:37.997350,2025-09-18 06:07:53.394355,2025-11-06 23:11:16.366827
2955a5f2-be9b-481a-99f6-8aa9db934889,c5c0f91f-9009-466f-802a-ecd38bc5ac33,6bb84b7e-c22c-41bc-afda-8b69634909ca,b8ac46c3-277f-4e9f-ba05-500c001751d2,8329.05,USD,consulting,recycling,va,juvenile,2024-09-24,reimbursed,False,5d4c4175-4940-47dd-9999-98389f4c3e11,774.58,0.1559,2025-12-01 08:33:33.343001,2025-08-18 08:55:01.720754,2025-04-11 03:55:05.853127
16f5e2c7-99fb-49e5-a5ed-05e7b551b0c1,9e3cf06e-f046-459f-a311-f688e7096ddd,752db028-dcba-445b-9360-ac54bf35b537,82f56f20-40c9-4736-a1c5-73b7d701fe36,509.81,EUR,travel,options,informatio,ring,2001-10-21,submitted,False,2a64bf95-797a-49dd-8e8e-bbdd42d64277,217.18,0.1379,2025-10-11 19:33:39.859650,2025-07-25 15:46:37.860811,2025-03-27 15:44:02.613624
ac08f61a-69cd-4f2c-93be-6edca88aa543,5386d09e-7cc5-470d-afb2-20820f3a2917,b3c828d2-8fc9-4b45-b042-316facf4b788,0f3e9a5f-c697-4d30-aeeb-c39658132afc,1568.04,EUR,consulting,babies,concept,canvas,2020-01-24,approved,True,de2a45b7-8aac-4354-aa7d-dc0bca13354f,384.29,0.1294,2025-07-01 23:03:22.750624,2025-01-29 15:23:49.469899,2025-12-06 15:59:36.438334
dcf75239-c711-4ca0-97b8-9b6cf32c9383,12caec0f-c898-4988-85c3-14b16feb9f42,ead8008e-61de-4ab3-9b06-3f5316b8942b,b35b09de-12bc-43b2-b452-92a7f9c42b9f,1803.97,GBP,consulting,beast,appearance,louis,2020-02-04,approved,False,fc1ba3f8-6c32-4369-a5e1-229f8ac30c42,442.98,0.1735,2025-09-14 18:10:08.184645,2025-01-16 09:09:37.146405,2025-08-16 17:37:34.190646
fdbb9547-cac3-4d48-85d3-d58b3eee5518,5f5ca8a9-5316-48eb-a5ca-6402d49152cc,6ec3e184-f0fb-43a0-9dd3-e884130bc6c8,66888ec5-b421-4cf0-a0d8-d0674c69080e,3860.32,CAD,other,wallpapers,answer,pricing,2023-11-27,approved,True,be3ed1f0-1e89-4c01-8350-a070ac00f67d,666.99,0.0683,2025-07-21 14:31:51.048161,2025-05-29 01:50:27.994795,2025-08-09 00:49:49.402731
194232fc-1820-4bce-87dd-f4b852e6d545,63fb4a7f-346d-4209-98ee-1e30a5351421,1532cdbd-f4c2-4085-b094-e7d0f8759879,5f11e5a5-db59-4c20-a90e-3be785c50a52,7459.97,USD,meals,wine,measuremen,services,2007-09-11,rejected,True,ba3ad579-0ff7-42fb-a697-72d7e0a30a58,563.36,0.039,2025-03-27 09:20:55.180387,2025-02-09 03:48:41.997881,2025-08-15 21:41:43.038965
be9bc31e-d321-4948-a6d0-6c02712ff7ae,a3497563-977e-43ff-aab3-4f6235b72d69,da790caa-f453-4177-88e3-f6236436a822,125e63e2-f209-4d8c-8e43-0d8323c31304,4019.36,USD,training,regard,appointmen,tour,2010-10-03,submitted,False,b3e4546b-cc33-4869-91e3-6ed31f51424e,781.86,0.0495,2025-12-14 03:52:34.339785,2025-12-31 05:52:00.097599,2025-02-04 09:40:20.122696
e0d2ae90-f611-4131-9521-9b6058f9c5f3,a26849ca-8a1d-4a01-a639-429a37c16652,82400503-3bd8-40e8-9099-a5b0b6ab5689,b35b09de-12bc-43b2-b452-92a7f9c42b9f,4113.49,USD,consulting,western,aviation,steel,2023-07-25,approved,True,09e1c2f7-526f-4864-9f82-62c3bf7759fc,468.58,0.217,2025-03-28 12:44:08.435206,2025-10-13 03:27:12.328916,2025-03-08 04:13:04.273913
f21ce508-e9bf-44b8-a6e2-f932b24aa616,581d471f-3c83-427d-955f-be83f76d42e7,791d1211-2a38-446e-bb40-d7592ccae4ef,85e67b72-a51c-48e6-b489-236b91614461,1306.42,USD,other,structural,junior,presence,2005-03-07,draft,True,4bab3de0-ca9b-472a-9333-06c4f0b24f97,931.25,0.0791,2025-05-18 01:41:42.798145,2025-05-20 12:02:37.851047,2025-11-10 08:29:33.374186
bd77ecc3-3137-46fa-aa02-3eef92c6ef76,62b447f4-f282-4a3b-87a3-db3960a6993b,01cb5797-886a-446e-afdb-df2b6a51531a,567a1ef9-687b-43ce-9fa8-21224f550e11,9330.27,EUR,marketing,secure,tutorial,nevada,2006-09-01,submitted,False,43eff246-7eed-4f00-9be4-2f0de07c1210,612.32,0.1838,2025-11-15 19:55:17.068258,2025-04-08 04:59:35.231483,2025-09-10 03:00:37.952915
c56df6e9-3a65-4d67-924e-0cc5030dd8fd,a7e80285-9d97-4007-aff0-31118aec3928,821fb33d-fbf5-45a7-9205-cda1541fcb59,9a7334e7-17b3-45b6-94c1-dc037c60aaa4,8759.29,GBP,meals,first,museum,often,2006-07-25,reimbursed,True,1ddefcaa-d3e0-4654-b6d6-7d20039c2d77,676.19,0.1967,2025-09-27 09:33:11.936369,2025-02-18 11:26:21.813602,2025-06-07 09:10:27.162541
0fee6644-9fc5-4738-8750-0edbef2f67a5,3b791cf4-dd48-4354-a767-76581c10c4d2,7c055e1b-6c8f-4622-bd20-1c75931ed86f,1a8bbb6f-fd44-4e6d-bcde-3db3e769a916,858.41,CAD,travel,developers,flash,nevada,2020-06-28,draft,True,2ff1210c-6542-4d1c-923c-e67283f17bd9,8.67,0.2156,2025-12-23 00:47:55.963957,2025-12-21 09:59:24.160829,2025-05-10 12:24:34.217187
cf8dbe2a-e560-40c0-adb3-94a56e9574f1,5828978c-cde9-47af-a3ac-6b51c83afb83,d3f43cc8-88e2-49da-9f1a-d879b536bc75,c2e7c988-253a-43a8-a09d-829c61cfeb84,528.47,USD,training,receiver,thanks,brain,2002-12-27,reimbursed,True,6c1a19fe-07ee-4cf1-8f00-2d2b9f52f83e,852.6,0.0783,2025-11-04 02:42:13.982644,2025-10-24 07:07:17.981442,2025-08-16 06:43:18.618018
3dee5f88-ef05-4482-913f-969cf414793d,2a41b763-b422-4ac7-88dd-254ec6b3cf45,86730f51-7b12-41af-8740-0811ad62ab8f,a80ebe3c-6312-4f65-ad75-f57419d22326,9018.14,USD,software,blow,comedy,throughout,2003-01-28,rejected,False,7c74ea03-59f0-407f-a01c-0de27bafb90e,203.01,0.0377,2025-04-10 05:05:13.189014,2025-03-14 21:29:37.212454,2025-07-18 02:17:43.993337
47f941ce-02b8-403f-ba1c-b10a362cf272,a707d8ab-733c-43f2-adad-3a6e22b3fc30,60ace38e-e8f5-48fe-9abb-b9234c5afae2,b35b09de-12bc-43b2-b452-92a7f9c42b9f,2130.91,EUR,consulting,users,religious,detection,2010-10-08,rejected,True,27ddee2b-7612-4bda-988d-f5be7273275c,840.68,0.0907,2025-01-01 04:11:39.768028,2025-11-30 18:25:01.414247,2025-12-28 03:34:05.262001
3c77e65b-1373-4bb0-83ec-c015c723a5c0,a935b0e8-4a7a-4085-839b-680b732ef6c5,2d19d8ac-fd46-45d5-84c6-100e87522869,c68683fe-e5bb-43c3-a2d8-f6661091b59d,9092.55,USD,other,memphis,compatibil,age,2007-09-06,approved,True,b01129ad-0f42-4df0-b3a8-d64e182e53be,583.45,0.2071,2025-11-09 08:38:50.133229,2025-05-24 05:18:40.616704,2025-10-17 08:58:24.971069
08959556-03fb-46e8-be1e-f44978f3089a,d88b233c-2805-491f-a3a7-5e43e73225bf,2cfd0c55-4800-4e08-9c36-a3f7d18ae295,520631dc-8342-4b80-8ef5-0d70ee6e8088,4751.4,EUR,meals,stock,charlie,bristol,2007-07-30,approved,False,05c8251b-d528-41de-8c7c-80d8321b4ad2,703.6,0.0724,2025-08-21 10:26:10.884096,2025-11-03 05:07:52.885524,2025-07-05 20:04:05.989620
5aa47560-5e1f-42bd-abf0-ee48a6aff95e,3f7aed8b-60d1-410a-bbb0-71bd98eb15c1,93a52003-9e77-4f0f-86d9-a37abf94f353,e0620f17-fd15-42fe-9ec9-360e49b3acd9,1015.89,EUR,meals,comic,poetry,positions,2015-09-30,reimbursed,False,18cd39ef-1f48-4f7e-9b4a-bbf3130ea7c7,561.89,0.2252,2025-05-28 20:13:19.286928,2025-12-15 04:35:40.489446,2025-11-05 22:09:35.488927
1cade447-882b-4b76-85f3-27f6f517f155,f044d69c-d88d-4f10-981e-0342a03fe478,c35fcb52-9d9b-4a41-a407-fb6b4b34a2fb,3d035872-8903-4bed-bbd8-fa69c213ff9f,1521.02,EUR,consulting,disaster,swing,generation,2007-07-07,submitted,True,1f5c1555-25bf-4fed-bba8-45c59c2dcc57,415.19,0.1331,2025-10-05 21:14:59.013623,2025-04-26 14:27:34.571051,2025-09-05 04:53:54.923299
25e2d212-17d9-4bf5-a19a-933a468a1bd3,b0a3bdba-bcf7-4908-8506-7bebd7edd18d,4f2f1220-02c2-4bd5-9914-c645856490d0,930a1204-ee53-4fd5-9f3f-c496b36fa3d3,6183.27,GBP,office_supplies,violent,tin,reducing,2005-06-08,rejected,True,b009611b-2141-4633-98fe-0fdc97e03a7e,158.28,0.1381,2025-03-07 12:52:19.862481,2025-07-25 00:41:43.765564,2025-02-08 20:08:15.341123
893bdc16-e9ee-4ea4-87a2-bc8339f26149,1cdbd3f8-86bb-4a28-8755-c1448665a098,e5076f61-8a15-4378-996c-9a699d9966d7,d212a02a-30a4-4a4c-b6ed-cafd998a11ab,4696.21,USD,office_supplies,abroad,managed,consult,2000-03-31,submitted,True,0564f23a-16b6-4246-9199-53d37d707fbb,983.3,0.1725,2025-04-12 03:08:19.551731,2025-10-25 19:46:03.183167,2025-11-08 21:26:28.438244
5079cecb-0077-485e-bbb6-54405829208c,04505347-d3f8-4c92-92bb-8bf6e4817e8f,f84d024d-95d3-4ef5-93c5-2ad5d9165bc8,0e119fd0-7381-48f4-8d84-30c18da7e4f6,9036.61,USD,consulting,wet,electronic,improve,2015-01-29,reimbursed,True,5e9a9ab9-d041-4719-8f2d-dce3debec3cc,976.12,0.166,2025-10-30 20:19:11.034924,2025-09-24 01:08:41.536756,2025-09-16 02:01:20.245688
72eca934-4798-4fba-a0f5-621bfeb10883,f5597419-f773-409c-9bd1-3d5e75832f4d,1e14a5fb-3110-4df5-b3c5-d744effd53fc,0f8267ce-9496-4c8e-b50d-f4d664badc3a,1467.32,USD,other,threshold,af,launch,2000-04-24,approved,True,d90805be-f64c-4a03-9f14-2620465c8a6b,444.9,0.1889,2025-07-11 07:39:12.696667,2025-02-25 05:05:26.719482,2025-04-21 16:53:33.693209
53c26639-10cb-47b2-b12d-f404ab3c1e30,f38f09e8-0999-4d6a-b5f3-e9f360647d42,2864e6cc-6a40-44b8-9e80-d015be452cfe,520631dc-8342-4b80-8ef5-0d70ee6e8088,1356.85,GBP,travel,link,leg,moreover,2022-06-07,submitted,False,a1830cf3-2fb6-4b7d-806f-27c898384942,380.95,0.0948,2025-01-17 16:33:17.382726,2025-10-28 09:31:03.407772,2025-01-12 00:00:24.578169
a8f14759-f16c-4971-9d40-5392e76e7341,b66037f7-efaa-44ce-8f8a-a7d18b4fb700,6a0271e2-638c-4efe-a376-6f753c9694b6,1bd5e1ce-c918-4737-b039-96ea5cd4965b,1705.41,EUR,software,external,dollars,afternoon,2025-07-23,approved,True,a4527a8b-310f-4887-b2ec-285fb6ceca90,19.95,0.172,2025-08-08 15:21:43.717887,2025-01-30 23:57:53.618514,2025-07-26 08:04:15.680994
7da552ef-1ab3-4a1f-86e4-67ef1a2d9c2a,a3afec5e-4a7b-4475-a85a-6119f236e0c8,bc0f2ced-47cc-4b99-a156-a75db32fb9f3,7c7b73a7-b020-409d-bb29-cad335e1b030,8179.7,EUR,marketing,closed,strategies,observatio,2012-08-21,submitted,True,07b9bea3-60fc-4049-94ba-696548b87c94,930.94,0.1462,2025-06-26 09:03:55.372808,2025-02-20 08:02:39.398990,2025-10-29 08:38:51.689527
7674c526-14fe-4c9a-967d-b24f7afae886,9f81e899-7d26-4cbf-8acb-7b6d0e5a9f43,d10dec41-84ab-4612-923f-87d4de4f5523,307b6eaa-937f-4c35-82a5-8ebab93e8969,1819.15,USD,travel,game,leaves,finally,2011-10-30,rejected,False,663283f4-bb6f-4e53-bd81-24928c7b2bad,893.99,0.2426,2025-07-17 23:09:17.673514,2025-05-28 06:06:33.010542,2025-02-23 21:12:01.949699
65e63b24-ac81-4009-afd9-26076ab1d7b9,06cfe63d-a2bc-4331-9e78-c383aeea5785,89f0e633-0303-4928-8953-8a60c827ea82,a2ee3ccb-e227-48a2-a476-a43c7470dc5e,9466.09,GBP,other,nylon,supported,config,2021-10-05,submitted,True,1efb4847-9d1d-4102-b9ae-9c7458606e6d,566.78,0.2214,2025-07-14 20:24:45.251403,2025-08-22 08:16:15.582820,2025-01-16 06:02:12.120600
733f8e7b-3017-4910-9161-56cfb4dce294,09064d73-f830-49fa-ac60-385eb657c034,27332f17-ac11-4586-ab1b-bbeaa1bb1742,02734a6d-2f03-42e9-a39a-58c5b80096ed,9878.17,GBP,meals,polyphonic,laid,operate,2013-04-29,rejected,True,5a2bfd1d-159b-461a-871e-d4f0064c1b36,886.49,0.0172,2025-10-04 03:57:32.654819,2025-02-17 09:34:12.219919,2025-08-19 06:58:02.515675
f0737e86-5f43-41c0-a0cb-3b007c6c16a9,d730c49f-6bb5-4ed6-b381-adadc9f67847,1b7a4b6a-1a69-4c92-ae06-b25b495c0a0e,114b4575-8d6a-4a8d-afe2-dde8fc2f5254,1350.3,GBP,training,thoughts,greatly,output,2017-04-02,approved,True,647ab4b8-fb91-4bd6-bd14-8a0367534840,300.1,0.0984,2025-07-13 11:52:52.828025,2025-04-12 12:42:30.153474,2025-05-07 17:55:13.652498
669a921a-7274-45de-85a8-095f8cd7fca1,37a7ef91-73db-47d1-a367-0769c3b945e2,aef2e7bf-8644-494a-afdf-c59302f99282,fabc474b-fd90-4938-b29a-fbb3c10658aa,1495.71,CAD,software,costs,vacuum,networking,2016-09-19,approved,True,e4d79b88-6501-4eee-a176-7b55e5b575c4,992.9,0.1977,2025-05-02 18:07:07.103468,2025-01-20 03:56:18.363347,2025-01-30 19:37:25.366898
6920ebb7-8d49-4035-a305-afe0110adb3d,c6a0f83b-5ca3-4b08-bb49-f45b5fe17087,3b7a5538-db35-461f-b6a2-e4b69895bf04,01931e8c-4b02-4c7b-a1bf-a72c868e8690,6689.37,USD,travel,evening,dear,compositio,2008-04-04,submitted,True,82655172-12e4-46c2-b4c0-948eb36e25ce,961.58,0.0802,2025-06-08 22:02:21.667401,2025-08-13 19:35:23.982845,2025-12-21 01:44:01.483040
0cd02928-0cf1-4e35-bcb3-c6505893aacd,e7faef6a-a606-4ab4-8633-61e8d69846da,d975ce5e-7af9-4c42-9655-719801d5d7a1,09f7ce85-5fe3-4c8d-930c-591b970323a2,7114.37,USD,marketing,trail,jan,searching,2006-06-24,draft,False,ebeb8add-ad78-442e-89e5-416eb1c2210e,948.76,0.0208,2025-01-16 09:03:49.120985,2025-04-14 12:56:24.886094,2025-10-05 14:21:52.793304
a177fc0f-638c-43e4-89b4-ab9b20a1f60e,1f0ec015-f568-48d9-b0d8-0ea4e2554663,ba147905-9faa-4c56-a8c9-01e8b059ca14,814c9dff-dbd5-4426-87ee-d6d7e56983ef,6028.52,USD,office_supplies,cl,flying,chicago,2016-03-02,reimbursed,False,4d46f1d0-93cb-423f-9c5e-ce931b1a510b,799.32,0.004,2025-04-13 13:05:31.080263,2025-09-19 08:24:22.180217,2025-05-28 06:27:45.826388
155c0a29-218b-49a1-a9a8-42e220a3fb1f,9ab7bfe8-93ff-40a0-8430-9fe522bcc666,4b615d42-1d1a-4e00-80d3-85cf12cbf684,06d90fcd-2e1c-49b2-9342-b06de579ff8e,8910.59,EUR,software,high,task,finally,2014-09-24,draft,False,d38f70cd-9cfc-427d-820a-d3ba398e85e6,417.74,0.0423,2025-01-13 02:28:53.338625,2025-11-19 16:29:33.440043,2025-07-15 01:29:09.325699
098506d3-0aee-4fd5-8e49-fdc14b64f7eb,4baa826c-11f8-4ed8-ac1c-a54be9b466b5,754ec62b-ad0e-4eb3-9099-6f4f2da3f7d7,40ed5d10-bb5a-44aa-a824-6f242631f408,8512.68,GBP,training,batteries,sf,carol,2003-04-21,reimbursed,False,07c41ce0-fb9a-4bf6-8792-aa751f602319,192.02,0.0701,2025-05-22 08:41:21.210678,2025-07-02 15:30:21.335821,2025-03-06 19:11:13.499044
2971a5f3-070c-4d6c-a0e5-33744e07d54b,914be122-69b8-4f06-a1a0-402bde65f351,e3a9e164-0957-42fc-8249-32dce767562e,5374b892-1fcf-4955-900d-738b04f88d6c,5204.8,CAD,travel,pdt,ml,trip,2011-11-06,submitted,False,20afb22e-18ce-438e-801f-e6fc7e58c039,915.93,0.1224,2025-08-20 14:48:48.831797,2025-09-17 15:00:27.294953,2025-10-03 23:45:14.172772
7f599201-78e8-42f2-8729-5848545dfda1,df3822b4-f0a2-47ca-a3df-e55a536022ee,0265ab6c-adb9-4526-bb27-f34bafe4f792,b190b03f-c1b4-4cf9-9008-3a4345d0fcdf,9058.26,GBP,other,chat,eat,auto,2001-11-27,draft,True,38238ac0-9e83-4dcc-8e1e-38f96841a952,52.01,0.0597,2025-12-08 15:45:44.879144,2025-11-12 16:28:25.797186,2025-07-01 03:28:56.178493
d4c05f16-290e-4329-84f1-4e8d4d77bf13,b3010c65-a2c8-44b6-9bf8-aa1fe666a836,7e686fd0-0e9b-48c2-a705-980db2011619,eaa03c05-b7f6-49da-9421-b39ac62bcb81,3067.05,CAD,other,translatio,victim,ride,2020-12-24,draft,False,63b27866-8bfe-4ae8-98c5-400a463526a3,448.93,0.1082,2025-10-18 04:04:36.525198,2025-10-14 04:54:05.454733,2025-12-16 13:32:46.541182
fbc105cf-b704-4a9d-b25d-fbfa142ba236,f617c56e-3b3f-41a8-9e72-68731194a9ad,094e05e9-8e62-4fa8-944e-c128148d9884,814c9dff-dbd5-4426-87ee-d6d7e56983ef,405.52,CAD,travel,crisis,checked,everyday,2019-09-29,submitted,False,d36e28fb-fb53-4c50-acdd-b8876d68cda6,750.0,0.1899,2025-11-22 07:54:28.376150,2025-12-13 20:05:06.550949,2025-11-03 21:55:59.007410
b06cc53d-b465-4116-aa36-f500c11d17c9,4197ad6b-cc98-4f78-9b61-00f25ec24799,e53eb668-ee18-4eff-90b8-949a97d74626,588b84ec-720a-4be9-9837-d7216f0b52bd,4581.42,USD,training,reserved,probabilit,guides,2021-06-20,rejected,False,b0524500-fdf4-45f4-ac8b-8ef74f35e517,80.24,0.1378,2025-09-03 10:52:52.933238,2025-09-24 23:10:23.867215,2025-04-09 13:50:57.084655
dd2fd312-4dd1-4fa7-8e03-6ba58ddbe1b6,f62a426c-2993-434c-b300-4aa78b648ff4,952ac08e-f027-4562-b2e6-6de4a004117a,e76076e4-ba1e-4289-933c-a2d7f4e9a2a0,1307.37,CAD,travel,idaho,internet,putting,2020-07-19,reimbursed,False,179845ae-e3b5-4ef1-adfc-85acfc62ff1b,978.25,0.156,2025-01-02 10:16:52.840216,2025-03-11 04:56:01.321435,2025-08-19 08:29:42.299010
f68c8d6d-4a80-401f-aa59-000894088941,6977b3db-28a1-4625-beb2-68b774f5a85d,d3d294ba-14c2-4cb9-8ca7-8e54ec52c776,00f9c6fc-7232-4092-9a0a-62dd828dffa8,7346.68,GBP,meals,child,has,skip,2020-09-26,submitted,False,1b30fc58-9f88-48b0-b1c2-558a2cdf95b5,19.21,0.0952,2025-07-31 07:25:06.458813,2025-10-13 15:04:28.873988,2025-06-30 20:57:55.285220
e5d947ab-4c25-407c-8e52-a674431034f8,324c62d6-8d65-4c8c-86ba-238e28fe32ab,dd18fc2f-1315-42f7-889b-ae98eec41eb0,42b54569-8f13-452e-84dd-f4d3a6bb9e8e,9045.44,GBP,consulting,query,philippine,very,2019-04-20,draft,True,561d6dea-c832-4571-8be2-8beb81811b74,380.02,0.009,2025-05-10 14:30:08.270036,2025-04-11 08:16:33.934053,2025-05-25 04:14:57.612756
4f130108-77b7-4a41-97cf-2e16fbfe0d06,56f40721-185f-4abf-b4f3-22ebc04b2547,23269712-64e4-4e55-a900-df26aa9d6169,2224ec26-1fcb-4c56-911f-fd0e99461160,6719.37,GBP,meals,anthony,galleries,fairly,2000-12-05,rejected,False,2f1a3226-3a53-4864-be24-3631f3a8793a,696.86,0.0839,2025-10-17 11:09:26.701517,2025-04-14 18:35:09.639884,2025-03-19 16:39:51.910724
