invoice_id,vendor_id,invoice_number,amount,currency,tax_amount,total_amount,invoice_date,due_date,status,description,payment_method,paid_date,created_at,approved_at
638132d8-2418-4bbc-aa2c-1364f7397f68,1dcc283f-80aa-4bef-b69f-934526debe3a,naturally,39301.11,USD,68.1,44125.08,2018-12-06,2007-10-28,approved,workers,card,2002-03-02,2025-11-26 01:40:23.164065,2025-07-09 21:57:52.816335
75ba72b0-11a0-4628-8979-7a0cfb2dbc69,6782d2cc-54a1-47b9-bac9-e31018e91246,asian,22361.16,EUR,4971.08,22529.32,2014-07-06,2018-08-29,paid,refer,wire,2024-01-31,2025-01-10 11:43:35.765702,2025-07-19 21:10:47.822311
072c4582-2b04-463f-a0d4-9d59ffcb521f,dd59288b-26fc-4439-a3c4-c990b5a4a975,pad,13229.8,CAD,820.55,44678.2,2001-12-08,2000-09-18,approved,centres,ach,2020-03-30,2025-10-22 00:17:35.685503,2025-03-11 16:50:31.530234
e9a85a0c-6596-4cc0-9d51-8c037e2b791a,a1de5adc-b856-4217-92d6-9168daa94eaf,cars,3899.37,GBP,3652.23,50581.74,2005-07-14,2024-08-11,pending_approval,nov,wire,2005-04-05,2025-12-12 08:29:16.809009,2025-05-19 00:39:29.607855
64f61df0-e270-4dfe-bcce-3d0ab30e977f,d5233735-89aa-4e51-9586-755dd53f523f,fast,2768.21,CAD,2643.81,12661.54,2008-01-12,2018-02-09,pending_approval,pounds,card,2015-09-05,2025-02-19 18:43:37.076209,2025-12-17 12:52:49.513473
bd0981b2-6de4-4a93-9944-52d991f316e9,18d84ba4-bee4-42d8-9ef6-58711a2743e4,rica,38010.14,GBP,2393.61,12615.88,2008-08-24,2020-02-28,overdue,intellectu,wire,2013-06-26,2025-09-01 16:21:38.049644,2025-02-19 10:23:48.461737
03f3542e-b342-4b67-90de-81046d2880a6,1f6d0280-0a43-416c-a314-05d70482cc69,fresh,17351.39,GBP,2943.71,21284.23,2024-04-14,2018-08-28,cancelled,ion,wire,2002-09-02,2025-11-23 17:57:24.001772,2025-02-07 21:33:21.882487
60084058-129a-4aff-a9a8-0c9c03b09709,830bdbcf-3f43-4652-ba26-f8c9a5aa8ce5,netscape,37652.69,EUR,240.47,30520.51,2022-03-01,2009-08-26,cancelled,dd,ach,2021-08-06,2025-10-16 11:44:47.854776,2025-10-30 12:10:11.930408
1eb1f3d5-9fae-49ce-8ed7-a82ca73164cc,9192d8aa-fa0f-444f-8d95-790e4613d04a,brief,48687.78,EUR,3177.79,20330.42,2009-06-22,2021-12-12,overdue,passes,card,2022-09-28,2025-10-29 18:34:21.452407,2025-02-19 02:13:14.607791
f8f97d89-dcc4-497b-b9c8-ef449cf654b5,5703c5cc-9fb4-49f8-9b84-14781aad81ab,concern,13309.88,CAD,2570.28,17105.99,2004-07-09,2005-07-31,cancelled,got,wire,2017-07-01,2025-03-08 23:39:49.543444,2025-05-08 09:33:00.599090
b3254494-355c-4013-86c4-aa931678abc1,32b94782-9ae4-41b6-a446-0ea7bf6180dc,applying,6257.95,EUR,2787.46,41339.7,2010-05-11,2022-02-11,draft,publishing,check,2013-06-23,2025-04-17 17:45:18.074157,2025-06-11 09:41:02.576520
ec04130c-c0c6-4617-891b-d55bf20d7c69,2e1d5146-fa7f-419b-8380-d01fc1639b79,houston,25222.79,USD,4393.25,19975.4,2025-08-29,2023-07-25,pending_approval,careers,wire,2015-05-23,2025-10-20 18:01:10.485807,2025-03-10 20:57:22.412827
8faac477-7c74-4036-aa07-f2a1e19664df,8ccdd52f-51ac-4041-9253-1ad3945ad94e,war,37645.83,USD,4750.12,2688.48,2004-03-23,2010-10-21,overdue,filter,check,2004-07-24,2025-05-20 15:05:20.345630,2025-04-09 10:05:32.949748
168efee9-deaf-4bfb-b983-99575f3846ff,ad5f75c1-ee85-4f20-b9de-b034fee8a1ff,shop,33823.45,CAD,2146.19,16872.12,2000-08-14,2002-08-16,approved,knew,check,2019-07-17,2025-01-01 04:21:58.159081,2025-03-14 13:16:48.622401
3a58f5a8-e245-4463-b8c9-12ce65a5f4b5,5074bf68-e5ee-43d7-8a81-17c71bb4eb60,eligible,18434.62,USD,3261.04,18685.8,2015-10-17,2013-12-10,cancelled,exchange,ach,2018-03-10,2025-06-30 19:43:26.300019,2025-07-25 01:00:04.335263
c1219d51-f05b-4264-a15c-33bd6bdfb05d,f789c853-e23c-450e-81e2-62ce4732a3f5,sharon,7367.54,EUR,984.05,48414.99,2011-09-04,2011-06-14,approved,wilson,ach,2025-01-02,2025-10-01 13:25:39.595602,2025-12-20 11:28:41.528309
8adf2771-6f95-4dcb-ac69-bc52545b8bc5,86b9a7e9-3a19-4404-bc1a-d2dbf646f8d7,names,5659.04,CAD,4722.32,8563.59,2005-10-12,2003-04-08,paid,casinos,card,2008-10-30,2025-07-23 17:20:12.568916,2025-09-02 16:11:06.263707
9a52cb4a-c6b1-4bf9-a442-c43b0740fa87,7a6e8094-62cd-4c05-8f02-f23d1a902181,exact,35674.97,CAD,2237.25,42359.33,2003-07-17,2016-11-12,cancelled,released,ach,2017-09-08,2025-07-07 13:49:29.171290,2025-06-07 03:31:09.078472
eefa1a10-6b2d-40f3-a653-e2ca4283587a,583f8103-34c1-4b4c-916e-10717d356e3d,volunteers,30777.35,CAD,3682.39,53745.56,2023-11-08,2002-02-01,cancelled,dust,card,2014-08-02,2025-04-20 02:03:04.257794,2025-11-05 23:16:59.554134
4237a9f3-58fc-4d24-834e-0fbc1f1994e3,6e21f339-3403-4584-92ec-58dfb563115d,east,34140.39,EUR,3103.95,44876.38,2022-05-14,2024-01-06,approved,expression,card,2022-11-07,2025-05-11 05:45:08.238964,2025-09-25 13:39:00.951339
0644da06-a3f7-410a-87fd-ed49f135d931,fabc474b-fd90-4938-b29a-fbb3c10658aa,library,4334.85,CAD,2191.94,42568.1,2021-11-22,2001-06-29,paid,calculate,ach,2022-06-11,2025-12-07 20:30:40.653907,2025-09-22 19:59:27.626820
2f7f1d6e-075f-44dd-bf3b-b543ce42d076,32c058f2-0f7b-44e8-b255-cdb9c4cf5d84,advantage,38231.45,GBP,1214.48,16211.49,2025-10-08,2000-06-26,overdue,metabolism,card,2013-09-17,2025-02-14 16:00:51.560922,2025-11-10 12:45:20.868800
f60fd857-ff9d-44f2-9fec-2fe7a463f2e3,0f8267ce-9496-4c8e-b50d-f4d664badc3a,purchased,32111.63,EUR,3711.31,26961.76,2017-02-01,2002-07-24,pending_approval,necessary,check,2024-08-18,2025-12-06 04:49:37.499865,2025-08-07 13:59:31.305009
6c1aaa70-1bae-42c6-8fb5-b53313f22615,1f6d0280-0a43-416c-a314-05d70482cc69,files,1632.18,USD,4338.05,30574.38,2007-11-25,2013-07-29,cancelled,finding,ach,2010-02-28,2025-03-12 01:25:26.561346,2025-05-12 14:15:42.269679
2e91060c-b583-4611-b773-cd96940706a0,3bca0767-1fe6-4e81-ad16-19b4797631a4,country,19037.4,EUR,848.58,4095.4,2009-11-22,2009-03-04,overdue,taught,check,2006-12-13,2025-02-16 00:06:32.947382,2025-07-13 23:24:52.404078
f7922225-a95b-4f7b-a964-152c22674c1e,73986792-ea55-43c4-ae31-3ae2ec5c03f6,spoke,23789.17,EUR,3571.08,36062.51,2020-01-30,2021-10-31,approved,restoratio,wire,2013-09-08,2025-02-09 21:31:51.902179,2025-07-23 17:32:15.635260
8d23dc7b-b9f0-4544-8737-7ff4b32a483e,8d68d94f-483e-4826-9276-227687937ce7,grew,3132.83,CAD,4233.97,33410.05,2001-04-05,2001-12-07,paid,handling,wire,2014-05-22,2025-06-26 06:39:17.538646,2025-11-09 12:48:51.420293
a3c113c2-b2a7-4f75-95ac-23b25ba3e752,e1ba1acf-3cf6-45c9-a86b-b143bd5ec42b,subscribe,19412.54,EUR,1234.69,2389.47,2014-09-16,2004-11-05,draft,net,check,2018-08-16,2025-02-18 06:46:22.196456,2025-11-26 08:13:51.634842
e423c651-91c5-4a6a-bd7e-e7ed96ad0770,3923e423-3ae9-417e-b654-d7b9fec70dee,possibly,16514.67,GBP,3176.71,1922.69,2010-09-15,2000-10-24,overdue,charity,card,2019-09-30,2025-01-29 23:39:08.640804,2025-02-05 16:44:48.687098
46c902c6-8f31-4aec-959b-c5bfbf8c4eaa,3bca0767-1fe6-4e81-ad16-19b4797631a4,knight,30483.15,EUR,3964.13,12701.99,2000-10-24,2008-06-12,cancelled,la,card,2002-08-06,2025-06-08 21:31:44.890748,2025-10-09 09:20:52.171657
433251e6-db40-4489-9343-0c48e4df8ef7,114b4575-8d6a-4a8d-afe2-dde8fc2f5254,eu,35987.41,GBP,2515.21,8050.97,2011-04-21,2022-03-17,pending_approval,happy,card,2009-11-30,2025-12-22 22:40:41.261778,2025-12-16 08:12:34.950238
445fde03-5f71-491d-a2bd-ae4be7ce5fec,3a69f38c-bef3-4470-94bb-891158c652c3,additions,31244.04,EUR,1147.19,46642.6,2004-05-12,2005-06-02,overdue,watching,check,2023-08-01,2025-10-16 19:52:11.974847,2025-12-06 23:11:06.387296
b8869e47-2d3c-4812-84ea-fde6afce544e,b23da68f-5899-4278-a7ab-4ddb641f44b6,harry,44066.72,GBP,59.08,47195.33,2010-03-22,2014-04-14,overdue,shares,check,2003-02-19,2025-07-20 02:21:45.953370,2025-10-04 17:17:42.012406
e668e13d-33e0-40bf-8e72-6022e972123a,7c7b73a7-b020-409d-bb29-cad335e1b030,speaker,43174.82,USD,3939.2,40742.82,2024-09-12,2005-11-15,pending_approval,equipped,check,2001-05-12,2025-10-29 04:34:26.805170,2025-07-01 09:13:02.305284
8ce2ad7e-f06a-48d9-981b-1a98d4ed5c46,ebbcb24e-d2e2-414d-9789-8d9077b36dba,holdem,25783.64,GBP,3575.78,21859.01,2014-06-17,2007-09-21,cancelled,india,check,2019-10-02,2025-12-21 17:25:27.759544,2025-08-03 14:53:50.917296
bd205a37-62ae-4abe-aea5-6e66af2a37b8,2e99e4b6-898f-4c94-bdbe-7910b23ad39e,em,23761.11,CAD,1433.03,49784.66,2015-11-18,2012-01-08,approved,students,card,2017-02-16,2025-06-23 21:18:08.250318,2025-08-26 14:36:13.469679
62dc18d7-7282-4f95-9150-66c287d09240,f6a505d8-94d7-4c32-a3f5-05a97f7052c7,childhood,42143.75,GBP,1726.7,9556.52,2013-02-09,2020-07-17,pending_approval,history,ach,2024-12-05,2025-04-29 10:01:17.139385,2025-12-30 05:40:53.280796
a8176471-2c0b-4ca2-b8a6-44dd297b3b1b,85e67b72-a51c-48e6-b489-236b91614461,trailers,12779.72,CAD,4583.95,52557.58,2021-09-26,2007-12-12,draft,advanced,card,2002-09-04,2025-10-19 09:16:17.607317,2025-03-20 07:19:38.515595
dd8948cd-afa2-45e4-9710-a205888267f6,9a7334e7-17b3-45b6-94c1-dc037c60aaa4,consumptio,13156.47,EUR,2137.49,45439.27,2024-07-12,2016-06-29,draft,seem,ach,2001-02-27,2025-02-07 08:00:03.674679,2025-02-18 05:26:56.445606
4858fd56-b733-4abd-9ae1-dd53ca962ac8,a1a87bf3-bab4-4c58-8969-31f8598b64fc,assumes,10592.27,EUR,2675.4,19953.58,2011-11-14,2017-12-28,cancelled,layout,ach,2001-08-12,2025-01-14 05:33:52.348741,2025-05-27 14:23:39.336840
fe7e24f4-a34d-4e6c-8f62-3abd35cf545d,3923e423-3ae9-417e-b654-d7b9fec70dee,alaska,3391.27,USD,3013.84,12037.6,2020-01-09,2006-03-12,cancelled,fundamenta,wire,2024-03-14,2025-03-07 06:54:20.147334,2025-07-06 06:41:03.399059
025a5723-ffdd-4424-a113-24ea28744fb3,1dcc283f-80aa-4bef-b69f-934526debe3a,continenta,35258.38,CAD,2762.36,954.77,2015-06-30,2007-12-12,pending_approval,accessorie,card,2020-05-13,2025-01-07 07:07:43.885126,2025-02-13 12:27:37.801510
f70cdeea-9719-41d1-86af-412c2f96c7a0,583f8103-34c1-4b4c-916e-10717d356e3d,impacts,34343.4,CAD,3778.26,44044.87,2012-10-12,2014-11-14,pending_approval,pointed,wire,2008-10-16,2025-11-01 23:55:09.369688,2025-11-29 00:23:24.242607
a2c5268e-ff75-4405-b69e-aa24b0f96269,3d035872-8903-4bed-bbd8-fa69c213ff9f,outside,33508.95,GBP,1204.62,32807.03,2004-06-30,2009-12-22,cancelled,being,card,2004-10-08,2025-06-19 08:23:49.372288,2025-04-03 00:46:58.714330
784a6984-ba94-4742-aa46-d6ad6da1997a,cac1e341-ac10-4199-8412-a880b2b24aa7,lake,7439.47,CAD,2282.47,27678.42,2017-05-12,2015-04-05,pending_approval,beyond,wire,2018-07-05,2025-02-22 01:50:42.995099,2025-07-25 03:52:08.077958
ba62a9f8-02d6-4d01-adda-673c04cc0ef6,ea202ff1-f475-4783-a1ea-0377e21cd829,holder,33087.42,EUR,4370.67,40470.23,2004-11-27,2020-11-02,cancelled,fight,wire,2018-07-15,2025-04-05 06:46:01.754902,2025-12-19 18:18:02.680014
92444302-de1b-45ed-94b0-b87dd6c8af82,58b98bb4-23f4-42b0-8dd9-a227a981edbf,imagine,40214.87,GBP,2839.49,23464.61,2017-10-15,2019-08-15,overdue,associated,card,2008-08-22,2025-11-30 00:39:26.119636,2025-12-04 13:32:53.074879
7df07d06-c7ea-4b66-a656-9c2558a1c583,6b9479df-a070-47d6-b7bc-5b7e459d4c89,cancel,29357.66,GBP,2572.46,8609.7,2017-11-08,2005-07-28,overdue,diet,wire,2012-10-20,2025-11-12 12:40:19.625780,2025-01-05 06:43:34.869231
8fdd8037-0dd7-4f59-8012-a5d25b81d9bd,f789c853-e23c-450e-81e2-62ce4732a3f5,away,44347.57,USD,3453.0,3444.56,2013-12-12,2007-08-05,paid,derived,card,2021-03-28,2025-09-10 10:48:53.568802,2025-04-19 09:54:20.307841
0209fd8e-4dbd-45f9-9957-c0860bf59e5c,794126e1-ce77-457c-860c-ee929dbc5e97,experiment,49661.06,USD,1572.51,31874.76,2005-10-17,2021-07-12,draft,importance,ach,2016-07-31,2025-08-13 16:28:39.510863,2025-10-29 12:49:21.381615
020794b9-12ad-40d2-8abe-1f29ccd4ce13,14fe081d-9bdc-4028-99eb-6e36b9b5235d,displaying,6728.96,USD,2396.71,15155.82,2022-08-31,2013-11-30,overdue,proper,ach,2011-06-30,2025-06-03 18:46:27.129741,2025-03-26 09:40:49.768369
eb952c98-a759-4d14-aa79-13edf88183a2,18d84ba4-bee4-42d8-9ef6-58711a2743e4,was,22525.77,GBP,687.65,20788.63,2024-04-27,2022-09-12,overdue,reaction,card,2007-06-02,2025-11-11 09:17:38.829396,2025-11-24 07:18:07.512229
735d34c2-a4d3-4bd9-af5d-840ae6596c97,001cc960-811a-41b3-aace-249f6d271ebe,fortune,1917.82,CAD,447.71,40116.58,2009-07-02,2019-12-15,cancelled,bin,ach,2012-12-13,2025-01-06 11:02:12.372320,2025-11-14 03:36:16.082321
7c993b7e-a80a-4a9c-99d2-e4928aa88174,3bcb4985-f0b5-4405-b8be-ab667c32eedd,shaved,29951.05,CAD,3738.49,21035.48,2001-11-28,2002-05-25,pending_approval,presents,wire,2015-09-07,2025-12-06 17:45:44.813028,2025-02-23 16:08:27.755780
eae4d570-39b9-455c-ac13-36e84ca77581,a3d1c243-8588-46ee-befe-13b5757b1c3c,woods,12706.4,CAD,1339.0,49760.27,2007-05-07,2013-04-20,approved,ion,check,2007-07-11,2025-05-08 14:14:24.463739,2025-09-29 22:44:06.915943
4d4020c9-eec3-424b-8f05-ed67708f96c4,45d1949f-6fc6-429b-b15e-09b13201b79d,arising,41598.91,CAD,3243.49,32622.37,2003-01-30,2000-02-26,overdue,query,wire,2023-06-23,2025-12-17 16:19:58.511572,2025-10-29 13:11:55.795542
a5eccfa0-83a7-4131-8510-73ed94913b3d,32c058f2-0f7b-44e8-b255-cdb9c4cf5d84,cable,8220.43,CAD,1177.33,31283.92,2019-07-19,2000-07-18,overdue,twice,check,2010-09-15,2025-02-26 17:43:43.748733,2025-06-25 09:59:24.240129
4bb5f254-4641-4658-91ca-618b594f37e3,887c3062-4c6d-4c59-90e5-1073f3a42228,banner,5249.85,GBP,4878.93,54194.65,2022-03-25,2019-04-06,cancelled,par,check,2024-06-17,2025-08-26 12:02:31.597470,2025-08-31 09:49:51.387982
3543beb5-c7ec-439d-8460-82edbd6413e0,7c7b73a7-b020-409d-bb29-cad335e1b030,located,33010.6,USD,2499.85,21615.15,2018-08-22,2009-07-17,paid,modificati,card,2007-04-25,2025-07-28 17:49:43.165049,2025-01-03 00:51:03.342020
a10dbbdc-75a5-4aaa-b493-3445a7455e78,8ccdd52f-51ac-4041-9253-1ad3945ad94e,greg,40863.88,USD,4718.51,31205.31,2022-03-09,2015-05-03,overdue,wait,ach,2008-02-17,2025-02-16 17:43:11.963866,2025-09-27 09:03:58.440801
bb23cad3-b49e-42ae-8d42-cdb5cfe42333,2cc47676-ccf2-438d-8eeb-cd4d8f75d6f4,undergroun,49171.93,EUR,2585.41,28356.15,2005-02-22,2019-04-27,paid,sql,ach,2007-06-19,2025-02-16 02:22:12.819887,2025-04-24 20:50:38.536991
d158e997-33ea-43ec-bf81-2a7f015d6343,7a6e8094-62cd-4c05-8f02-f23d1a902181,half,2563.87,CAD,2890.37,50834.35,2008-10-05,2011-03-05,approved,crack,check,2003-01-10,2025-08-18 20:16:13.176762,2025-11-13 14:02:55.730524
3f93746e-2ddb-42af-91b0-3f6774a00c4b,42b54569-8f13-452e-84dd-f4d3a6bb9e8e,extensions,8472.38,USD,605.63,44910.17,2001-05-02,2000-06-05,draft,tape,check,2021-10-15,2025-11-16 14:33:48.386306,2025-06-26 06:14:17.406631
1cc7695a-2c76-4d0e-9903-0322ecc10856,58e20e57-b0af-4cd0-a704-7c1f8accc9dc,mechanisms,843.65,GBP,1150.1,48904.11,2021-08-22,2015-12-02,paid,constituti,wire,2009-12-15,2025-10-22 16:14:42.436455,2025-01-22 21:59:38.893894
c63fd1be-0a79-4cde-bd42-ddb962e2cd20,b573a440-170b-42e5-9a9a-f6740274f08a,execution,912.24,GBP,3458.32,21288.1,2024-08-08,2000-05-31,paid,nothing,card,2015-07-09,2025-05-12 17:00:40.898597,2025-04-11 11:45:28.975450
07fc7829-25b6-4543-8294-7bc0d3700fca,1f6d0280-0a43-416c-a314-05d70482cc69,diseases,21755.13,GBP,573.07,50061.24,2007-08-07,2005-08-30,approved,pipe,card,2024-05-30,2025-05-14 03:11:02.966176,2025-04-06 01:38:16.323091
1c32bcd0-c4d4-4aee-b5a6-24a65a1eda33,cac1eecf-f869-4108-9177-5351da52ce52,intellectu,25445.37,EUR,3156.9,36963.87,2013-08-17,2019-06-02,cancelled,master,wire,2001-03-17,2025-04-07 08:20:18.808374,2025-07-10 05:48:20.448791
1aa9744e-8ccd-41ef-b8d0-ff51b8244444,a3d1c243-8588-46ee-befe-13b5757b1c3c,acid,27949.61,CAD,4010.19,26498.47,2021-08-27,2006-07-01,overdue,poster,ach,2002-04-12,2025-07-23 06:03:26.919874,2025-05-03 11:03:51.051261
d446ab86-4da6-4d4a-b487-aabe040016b4,2d0dbf21-469c-479b-9f5a-ae44a2873eb7,applied,19373.07,GBP,56.02,4690.27,2004-05-31,2002-04-12,pending_approval,computing,ach,2000-06-13,2025-02-19 02:15:24.004801,2025-11-05 12:09:30.231978
6058eadb-5a56-497a-8afd-b2088afdb1c5,39fc3b5f-0015-4e92-9e9a-aedf50277e07,density,14844.04,GBP,1863.36,43847.59,2020-11-01,2002-07-14,paid,relations,card,2021-08-08,2025-03-26 11:47:40.217942,2025-06-12 10:09:50.582051
ded4acfc-5bcd-47f0-aa44-1dbacd811929,e11c8145-ffb1-49b2-9933-4c0d95f44509,jews,14509.32,GBP,4586.35,13014.23,2009-01-29,2010-11-18,draft,james,wire,2009-01-10,2025-04-16 07:57:04.484073,2025-01-08 20:54:27.315999
5a38d6a5-c3db-402c-ae96-d332218f0fa5,bc1a6020-f1a0-48f3-b4ae-a55301d134f9,rc,27696.32,CAD,4642.78,35778.17,2016-02-04,2003-09-23,overdue,mapping,check,2000-04-02,2025-09-01 04:13:37.659766,2025-04-12 22:24:01.203736
ab8b404d-3939-41d5-8a5a-1a8fb62abeab,62534d47-5aca-4cfc-9e1d-3d2d4a99d6f6,deposit,32093.55,CAD,425.26,28117.38,2010-07-17,2005-06-11,paid,accuracy,ach,2018-02-23,2025-04-20 19:11:55.791381,2025-04-24 14:30:48.989078
0237ae6f-d53c-4a47-9f82-75fae101194a,b804bdd7-65e8-4dfb-a0de-fe6b60b0deda,pantyhose,2463.5,EUR,2412.94,23220.59,2003-07-09,2006-11-15,paid,michael,check,2010-02-08,2025-03-31 02:02:48.945389,2025-04-20 10:15:46.681955
2658b439-eb5c-4e68-b73d-7c9c6a45fb52,6754abda-2c55-4032-a4e8-c515a12f2daa,cleveland,37578.65,EUR,4281.07,35319.15,2016-11-22,2008-09-29,approved,node,check,2012-05-23,2025-01-06 22:39:01.566624,2025-03-20 02:49:59.220898
212c0d48-1cdf-4aff-9863-addc1f1f13c2,5f11e5a5-db59-4c20-a90e-3be785c50a52,human,9829.87,USD,1546.65,47662.87,2008-11-17,2004-12-12,overdue,demonstrat,card,2000-05-26,2025-12-14 23:23:50.998922,2025-05-08 12:01:02.836602
76fa0e51-c529-456c-bb37-1a4ceeea6991,072653db-9cff-427b-be1d-75e3e897c385,configurat,29476.21,GBP,4160.29,43476.79,2017-03-29,2007-11-26,overdue,shown,wire,2015-04-07,2025-02-01 01:48:11.788645,2025-08-24 16:56:05.508360
942e4b54-09dc-4267-b056-d72c09578980,878dbed0-c0d3-4921-a985-f4908b6c98a0,practical,1839.97,USD,992.78,42542.9,2023-12-10,2004-05-19,paid,nodes,wire,2013-04-06,2025-12-07 12:12:56.312609,2025-03-06 06:53:52.282515
9a6a34d7-d46b-43d8-95c5-540434c5de5a,c708ad03-0c40-4fbe-81fd-e2e5f72eb60d,joe,943.39,GBP,4176.51,22294.85,2019-10-08,2012-08-21,draft,satisfacti,wire,2005-09-28,2025-09-27 12:37:45.721150,2025-08-21 05:22:11.671316
b21717b6-cc77-4127-a79c-9ac70dcfde4b,51457e04-4eec-4720-83bf-a3b28975a620,careful,9200.73,EUR,1850.29,44875.36,2025-10-31,2020-05-24,draft,mile,card,2005-12-13,2025-10-05 08:33:05.548616,2025-02-03 00:41:54.225284
cadf4ef7-c8b7-4389-8b5a-5a976671f137,19dc65a3-007a-4be3-a20b-0247e2522c8b,stream,47178.57,GBP,4762.48,32399.11,2003-11-25,2011-10-21,paid,editorial,wire,2014-01-17,2025-01-08 15:33:10.027512,2025-12-24 13:15:05.150971
3254acdd-5346-4ebc-99af-5e8ae080067d,dd127418-3af5-4950-b6ab-415fa4ee4705,ann,21932.99,GBP,372.66,1173.03,2011-10-28,2000-09-29,pending_approval,success,check,2004-09-04,2025-09-12 13:15:47.440987,2025-04-01 00:44:53.780283
ddbe3ea2-280c-443d-b21a-321c1c38ecb4,e8383a95-8c81-4a07-862a-761c96299937,trailers,34482.68,EUR,2179.56,53487.18,2023-08-17,2005-08-08,approved,execution,check,2009-10-05,2025-02-03 05:55:00.155840,2025-02-11 01:28:18.217315
ceae57da-4807-4527-8fa4-a41499730f7e,a6fbaca1-7f2f-4ac9-a5a4-9c6f6fc8c6a7,resulting,33455.25,CAD,2110.41,5152.31,2004-09-04,2006-01-27,overdue,shops,check,2017-09-01,2025-03-15 04:47:16.477061,2025-10-11 05:15:06.450712
9c9df3d0-a26c-4ac2-b9f6-bd67f9c72ee7,d878b104-37ab-4db6-b175-5929301b5a2f,typical,750.79,EUR,3236.52,50396.08,2023-08-31,2013-02-06,draft,tests,wire,2024-07-19,2025-08-22 17:25:42.673341,2025-04-08 14:58:21.672520
03cdb430-e5f5-4ea5-a80a-3fd036dec7cb,6782d2cc-54a1-47b9-bac9-e31018e91246,intelligen,15024.63,USD,432.71,5057.27,2005-02-28,2004-05-07,cancelled,off,check,2004-12-09,2025-10-08 23:17:58.642651,2025-09-10 18:29:35.046410
4781a816-f815-4537-8a3c-3418a5e5b9ec,5b27bc27-3e23-400d-b7a5-2989107a0fa5,nd,42052.1,CAD,4965.59,12441.27,2017-11-28,2012-03-07,draft,concerned,wire,2017-11-16,2025-01-25 09:28:32.049665,2025-09-08 01:36:26.183652
25d51171-fc12-4ce0-9578-42296154218b,2d0ad25c-c58f-498b-85d9-5756f5b4b9f7,clinton,14181.41,CAD,4038.81,29836.8,2022-07-08,2018-08-18,draft,jackson,ach,2009-02-14,2025-01-28 20:36:43.019476,2025-10-28 08:47:04.076562
3d366eec-73cd-4f6d-bd04-91dd629d6a77,01fcadf9-c807-4643-9c4b-a39e24972db2,def,5118.52,USD,3070.59,50739.48,2018-09-03,2024-07-26,pending_approval,tvs,check,2022-03-11,2025-04-09 16:15:36.120470,2025-10-26 02:19:13.863288
15b03f7f-7c2e-4d2c-b91c-be21945a5d98,748021a4-c4f3-4f78-8693-db072c0051c0,city,29614.92,GBP,3862.13,25871.91,2014-01-09,2000-11-27,paid,qualificat,check,2024-09-10,2025-07-16 22:34:02.302395,2025-05-21 03:02:09.761454
8c5d641c-8027-4b5f-93f5-dbf1c72db49d,c6427edc-a6a1-4ec2-982e-119c6403e4cf,subscripti,26187.36,CAD,75.22,42538.01,2004-10-21,2012-02-21,paid,patterns,ach,2019-04-19,2025-04-03 22:54:18.811568,2025-08-26 06:27:00.616422
96a5059f-2fd4-4bfd-a19b-3911ef9a4a1d,eaa03c05-b7f6-49da-9421-b39ac62bcb81,appeals,38034.42,GBP,2149.48,30198.09,2025-07-11,2005-08-18,overdue,definition,ach,2005-10-17,2025-02-21 01:35:51.033086,2025-07-23 21:23:15.884196
9ec33605-0e9c-43c7-bc16-06109a1edf2e,48d05507-4910-41ee-a6ec-3c8bf9b0d1e3,competitiv,14780.63,EUR,704.13,29432.84,2012-05-09,2016-02-13,paid,moderator,card,2006-10-07,2025-10-22 06:05:43.659784,2025-06-04 05:44:05.782986
e9fa045f-9863-499a-89cd-70a30a7fb698,0e119fd0-7381-48f4-8d84-30c18da7e4f6,develop,28416.66,GBP,3109.15,8845.88,2002-05-15,2018-10-25,paid,wrestling,check,2015-03-26,2025-04-15 11:28:20.765674,2025-03-28 05:34:51.071392
2bbdf136-a75d-468c-bcc8-3bd5efddbbb7,dd37bd7e-72ad-44d7-95b7-2fb0fc9810d1,attachment,30385.97,CAD,3924.56,29084.7,2011-03-17,2020-11-23,paid,odds,ach,2016-11-18,2025-09-28 06:54:06.619372,2025-04-23 06:21:36.136282
46f588d4-318a-4a32-9115-cdf394ec07ac,43321f09-d422-45af-aeef-67d65637cd93,danger,27042.79,USD,2790.15,28650.14,2018-10-16,2019-04-08,paid,security,ach,2015-05-08,2025-11-15 13:37:48.703791,2025-04-24 17:43:27.397618
3b8ba1ed-5b84-4cd0-bce5-127216f114bc,bae9e8d6-d8fc-4a82-b910-ca2f41527259,liked,31800.43,EUR,591.57,29149.71,2001-05-19,2010-05-28,pending_approval,elected,ach,2004-09-23,2025-05-02 08:58:13.073037,2025-09-02 21:08:02.590989
06e3e865-765f-4a36-bf0b-78c24471d30e,4538ec8c-f8cd-4251-bd89-92e4f8bff6c9,coupons,34138.2,GBP,3204.19,43009.25,2007-09-09,2017-10-17,draft,emergency,wire,2015-12-25,2025-07-02 19:22:25.748030,2025-04-15 05:44:28.969423
428b398e-5a46-4ba3-bf52-5f019c1f8a71,2d0dbf21-469c-479b-9f5a-ae44a2873eb7,permitted,3725.13,CAD,153.17,44176.51,2020-06-07,2011-12-04,cancelled,norfolk,check,2021-03-12,2025-12-22 23:55:57.253481,2025-11-27 17:58:55.769792
